,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP,HDI,popdens
1626,38.4855,16.1824,104.2,501.1872336,0.895,
1627,38.4147,15.5827,104.6,251.1886432,0.895,
1628,39.0222,16.0851,104.9,15.84893192,0.895,
1629,38.0757,15.3959,106.9,3981.071706,0.895,
1630,38.2626,16.1727,100.5,50.11872336,0.895,
1631,38.3418,16.2043,100.5,15.84893192,0.895,
1632,39.3326,15.5352,94.4,1.0,0.895,
1633,38.5757,16.3059,88.1,1.0,0.895,
1634,38.3206,16.3022,89.7,1.0,0.895,
1635,39.5006,15.4842,94.9,1.0,0.895,
1636,39.5319,15.5904,94.4,1.0,0.895,
1637,39.4657,16.0929,94.8,2511.886432,0.895,
1638,40.0609,16.2825,94.8,1.0,0.895,
1639,38.3938,15.5231,94.5,1.0,0.895,
1640,37.5525,15.4704,94.5,1.0,0.895,
1641,38.2048,15.503,94.1,1.0,0.895,
1642,39.1846,16.4642,94.7,1.0,0.895,
1643,38.3547,16.2147,94.8,1.0,0.895,
1644,38.1451,15.5123,104.2,1.0,0.895,
1645,39.0051,16.455,89.1,1258.925412,0.895,
1646,39.0555,16.0521,98.5,1.0,0.895,
1647,39.1901,16.2515,104.5,100.0,0.895,
1648,38.2027,16.2434,107.3,1584.893192,0.895,
1649,40.0002,16.3524,95.5,1584.893192,0.895,
1650,38.4035,16.07,88.9,2511.886432,0.895,
1651,39.301,16.2205,104.5,501.1872336,0.895,
1652,38.5834,16.1734,101.0,1.0,0.895,
1653,39.1928,16.1834,104.5,1.0,0.895,
1654,38.0756,15.4005,96.1,1.0,0.895,
1655,39.0237,16.1858,103.7,50.11872336,0.895,
1656,38.2049,15.5029,88.5,2511.886432,0.895,
1657,39.1716,16.5846,92.9,1.0,0.895,
1658,38.5402,16.3626,101.0,1.0,0.895,
1659,38.4548,16.3336,97.8,1.0,0.895,
1660,38.3959,15.5833,107.3,1.0,0.895,
1661,38.3543,16.2141,92.2,31.6227766,0.895,
1662,39.5542,15.4615,95.4,398.1071706,0.895,
1663,39.0222,16.0851,92.2,15.84893192,0.895,
1664,38.5825,16.1736,92.2,3162.27766,0.895,
1665,39.0056,16.133,92.2,50.11872336,0.895,
1666,39.0054,16.4535,87.8,31.6227766,0.895,
1667,39.0411,17.0634,89.2,79.43282347,0.895,
1668,38.3543,16.2141,91.2,316.227766,0.895,
1669,38.5402,16.3626,93.7,1000.0,0.895,
1670,39.1715,16.5856,93.8,316.227766,0.895,
1671,38.5705,16.3059,93.8,19.95262315,0.895,
1672,39.025,16.1935,99.2,125.8925412,0.895,
1673,38.2045,15.5042,94.4,251.1886432,0.895,
1674,39.0056,16.133,101.5,50.11872336,0.895,
1675,38.4002,15.5832,101.5,501.1872336,0.895,
1676,39.0,16.18,101.7,2511.886432,0.895,
1677,37.5924,16.0043,104.3,501.1872336,0.895,
1678,39.0222,16.0851,104.4,15.84893192,0.895,
1679,39.0605,16.0503,105.7,100.0,0.895,
1680,39.3353,15.5445,105.7,199.5262315,0.895,
1681,38.2213,16.1915,92.5,1.0,0.895,
1682,38.2205,16.2106,97.0,1.0,0.895,
1683,38.2002,16.1752,94.5,1.0,0.895,
1684,38.4446,16.2954,100.8,1.0,0.895,
1685,39.0237,16.1858,94.0,1.0,0.895,
1686,38.4044,16.2456,94.8,1.0,0.895,
1687,38.1608,16.1308,98.4,1000.0,0.895,
1688,39.1056,16.2038,94.9,398.1071706,0.895,
1689,39.1026,16.1535,94.6,1000.0,0.895,
1690,39.1925,16.1833,88.0,794.3282347,0.895,
1691,39.1925,16.1833,93.3,501.1872336,0.895,
1692,38.0757,15.3956,88.7,1.0,0.895,
1693,38.4147,15.5827,99.2,1000.0,0.895,
1694,39.1928,16.1834,90.7,1584.893192,0.895,
1695,38.0757,15.3959,90.0,2511.886432,0.895,
1696,38.4547,16.333,88.1,2511.886432,0.895,
1697,38.4027,16.0448,99.0,2511.886432,0.895,
1698,39.475,16.1737,101.2,3981.071706,0.895,
1699,39.2105,16.1838,101.7,6309.573445,0.895,
1700,38.3723,16.0125,89.1,398.1071706,0.895,
1701,38.2047,15.5031,94.6,398.1071706,0.895,
1702,38.5834,16.1742,101.3,5011.872336,0.895,
1703,38.5834,16.1742,104.4,630.9573445,0.895,
1704,39.4909,16.1154,97.7,1.0,0.895,
1705,38.2048,15.5031,94.2,1995.262315,0.895,
1706,39.1907,16.1846,101.2,1.0,0.895,
1707,39.3527,16.2954,97.1,1.0,0.895,
1708,39.1056,16.2038,97.5,1.0,0.895,
1709,39.173,16.1509,87.6,1.0,0.895,
1710,39.1041,16.3022,89.6,1.0,0.895,
1711,39.305,16.43,102.6,1000.0,0.895,
1712,38.0157,15.4227,100.3,1.0,0.895,
1713,38.36,15.5527,107.0,1.0,0.895,
1714,37.5924,16.0044,107.0,1.0,0.895,
1715,38.5717,17.0511,104.9,1.0,0.895,
1716,39.0657,16.4638,92.6,1.0,0.895,
1717,39.1313,16.4618,107.4,1.0,0.895,
1718,38.3408,15.5921,98.4,2511.886432,0.895,
1719,38.5733,16.1742,103.8,794.3282347,0.895,
1720,38.2229,15.5146,94.85,1.0,0.895,
1721,38.2005,15.5048,88.2,1.0,0.895,
1722,38.5705,16.3103,96.1,1584.893192,0.895,
1723,38.4517,16.3247,100.6,1995.262315,0.895,
1724,38.425,16.2851,96.1,39.81071706,0.895,
1725,37.5513,15.4706,104.4,1.0,0.895,
1726,38.0157,15.4226,107.7,1.0,0.895,
1727,39.493,16.0939,98.5,501.1872336,0.895,
1728,38.0039,15.495,107.7,1.0,0.895,
1729,38.1121,15.4313,96.6,1584.893192,0.895,
1730,37.5926,16.0044,98.9,5011.872336,0.895,
1731,39.2113,16.1848,89.8,501.1872336,0.895,
1732,39.335,16.2133,99.2,1.0,0.895,
1733,39.2751,16.4913,96.0,1.0,0.895,
1734,39.2331,16.1901,107.4,3981.071706,0.895,
1735,38.1614,16.1734,97.3,1.0,0.895,
1736,38.2014,16.2413,92.0,1.0,0.895,
1737,37.5924,16.0043,99.1,1.0,0.895,
1738,38.2037,16.2414,94.8,1995.262315,0.895,
1739,38.16,16.09,99.4,1.0,0.895,
1740,38.1602,16.1426,101.4,1.0,0.895,
1741,38.4025,16.0228,98.4,1995.262315,0.895,
1742,39.1814,16.095,107.2,1.0,0.895,
1743,39.193,16.1838,97.3,1.0,0.895,
1744,39.3926,16.1803,99.8,25.11886432,0.895,
1745,38.4517,16.3247,96.6,1.0,0.895,
1746,37.5926,16.0043,96.4,501.1872336,0.895,
1747,39.332,15.5435,93.0,1.0,0.895,
1748,39.1331,16.1533,88.3,1.0,0.895,
1749,39.1331,16.1533,89.0,1.0,0.895,
1750,39.1054,16.1555,90.3,1.0,0.895,
1751,39.0237,16.1858,87.6,1.0,0.895,
1752,39.0048,16.1304,88.7,1.0,0.895,
1753,39.0048,16.1304,107.3,1.0,0.895,
1754,39.3202,16.3206,87.6,1000.0,0.895,
1755,39.3222,16.2229,87.6,1000.0,0.895,
1756,40.0609,16.2825,99.2,1000.0,0.895,
1757,40.0609,16.2825,95.5,1000.0,0.895,
1758,39.1928,16.1835,93.3,50118.72336,0.895,
1759,39.0925,16.2707,97.5,1.0,0.895,
1760,39.2345,16.051,94.3,1.0,0.895,
1761,38.0006,15.4058,107.5,1.0,0.895,
1762,39.5408,16.255,107.1,19952.62315,0.895,
1763,39.0046,16.1302,105.1,6309.573445,0.895,
1764,38.3627,15.5435,87.8,12589.25412,0.895,
1765,39.3827,15.5329,89.2,25118.86432,0.895,
1766,38.4116,15.582,89.9,1584.893192,0.895,
1767,37.552,15.47,104.0,5011.872336,0.895,
1768,39.2653,16.1709,89.4,1.0,0.895,
1769,39.3355,15.5442,92.4,6309.573445,0.895,
1770,38.5709,16.3001,91.4,6309.573445,0.895,
1771,39.1922,16.1848,92.0,1.0,0.895,
1772,39.0249,16.1934,91.4,1.0,0.895,
1773,39.1535,16.4125,89.2,1.0,0.895,
1774,38.1107,15.4311,97.9,1.0,0.895,
1775,39.5016,16.2206,91.3,1.0,0.895,
1776,39.1707,16.5843,99.0,1.0,0.895,
1777,39.1052,16.2035,98.2,316.227766,0.895,
1778,37.5924,16.0049,91.4,3162.27766,0.895,
1779,39.3413,16.3647,90.65,1.0,0.895,
1780,38.4543,16.3333,104.4,1000.0,0.895,
1781,38.3411,15.5922,91.0,1.0,0.895,
1782,39.4653,16.091,106.6,63.09573445,0.895,
1783,39.5045,16.053,107.1,63.09573445,0.895,
1784,39.5304,15.5837,87.6,1.0,0.895,
1785,37.5924,16.0031,89.2,1.0,0.895,
1786,39.4902,16.1141,99.0,1.0,0.895,
1787,40.4459,13.5201,95.0,1.0,0.895,
1788,40.1514,15.0118,101.8,3162.27766,0.895,
1789,41.0343,14.4854,90.0,7943.282347,0.895,
1790,41.0514,14.2218,98.0,10000.0,0.895,
1791,40.4025,14.4228,90.6,1995.262315,0.895,
1792,40.4302,13.5303,103.6,1.0,0.895,
1793,40.5458,15.0029,101.0,1258.925412,0.895,
1794,40.5558,14.4323,103.7,10000.0,0.895,
1795,40.401,14.2824,97.5,1584.893192,0.895,
1796,40.513,14.1156,107.0,19952.62315,0.895,
1797,40.494,14.2336,94.8,63095.73445,0.895,
1798,40.4503,13.0004,92.0,1.0,0.895,
1799,40.4226,14.5108,105.0,3162.27766,0.895,
1800,40.4622,14.3912,97.25,1258.925412,0.895,
1801,41.0954,14.3546,98.6,1.0,0.895,
1802,40.4034,14.4655,89.6,316.227766,0.895,
1803,40.4305,14.3837,106.3,63.09573445,0.895,
1804,40.0123,15.1624,101.8,1.0,0.895,
1805,41.2136,14.4352,105.4,12.58925412,0.895,
1806,41.1114,14.2556,106.9,15.84893192,0.895,
1807,41.2211,14.5801,106.3,12.58925412,0.895,
1808,40.4401,15.1632,90.7,12.58925412,0.895,
1809,41.2015,14.3222,107.0,10.0,0.895,
1810,41.1515,14.3651,94.0,15.84893192,0.895,
1811,41.0723,14.3151,103.7,12.58925412,0.895,
1812,40.5125,14.1209,88.8,7943.282347,0.895,
1813,40.3903,14.3859,88.3,1258.925412,0.895,
1814,40.401,14.2824,95.9,50118.72336,0.895,
1815,40.1357,15.0354,101.8,125.8925412,0.895,
1816,40.4246,14.3937,90.4,19952.62315,0.895,
1817,40.4025,14.4228,89.0,3981.071706,0.895,
1818,40.1407,15.0408,90.8,3162.27766,0.895,
1819,41.0516,14.3956,94.4,1.0,0.895,
1820,40.4044,14.4703,90.4,1.0,0.895,
1821,40.513,14.1129,94.6,63095.73445,0.895,
1822,40.3601,15.1223,93.4,25118.86432,0.895,
1823,40.4053,14.4738,101.8,3162.27766,0.895,
1824,40.5558,14.4323,106.9,15848.93192,0.895,
1825,41.1746,15.0459,89.1,1.0,0.895,
1826,41.1506,14.3702,90.5,1.0,0.895,
1827,41.2048,14.4907,91.5,2511.886432,0.895,
1828,41.1818,13.5645,101.2,1258.925412,0.895,
1829,41.0956,14.3545,97.0,5011.872336,0.895,
1830,40.4221,14.43,97.0,6309.573445,0.895,
1831,41.031,14.3302,90.6,1258.925412,0.895,
1832,40.4431,14.4545,98.6,1.0,0.895,
1833,41.2236,14.5744,99.0,1.0,0.895,
1834,40.2859,15.2712,92.6,1258.925412,0.895,
1835,40.5733,14.1128,103.7,1.0,0.895,
1836,40.5542,14.4446,104.7,15.84893192,0.895,
1837,41.1202,14.4538,92.8,1000.0,0.895,
1838,40.393,14.5601,91.8,5011.872336,0.895,
1839,40.4039,14.4656,96.1,1584.893192,0.895,
1840,40.494,14.2341,96.4,39810.71706,0.895,
1841,40.5122,14.1348,100.7,10000.0,0.895,
1842,40.504,14.1138,102.4,1.0,0.895,
1843,40.504,14.1138,102.7,1.0,0.895,
1844,40.513,14.1212,106.7,1995.262315,0.895,
1845,40.494,14.234,105.3,3162.27766,0.895,
1846,41.0416,14.2224,89.7,5011.872336,0.895,
1847,40.5602,14.4329,97.8,1.0,0.895,
1848,41.1226,14.4558,96.5,1.0,0.895,
1849,40.4037,14.4657,93.4,1000.0,0.895,
1850,40.4326,14.3617,107.0,10000.0,0.895,
1851,40.5602,14.433,103.2,1.0,0.895,
1852,40.5028,15.1553,101.8,1.0,0.895,
1853,40.4314,14.3828,88.4,1.0,0.895,
1854,40.4314,14.3828,108.0,1.0,0.895,
1855,40.4249,14.3934,104.2,1.0,0.895,
1856,40.4115,14.4148,100.7,501.1872336,0.895,
1857,40.4041,14.4225,94.9,1.0,0.895,
1858,40.404,14.4658,103.0,3162.27766,0.895,
1859,40.4047,14.5512,102.8,1.0,0.895,
1860,40.1521,15.0118,101.1,25.11886432,0.895,
1861,40.1413,15.0353,102.1,6309.573445,0.895,
1862,40.263,15.1608,103.0,1.0,0.895,
1863,40.2545,15.2436,89.8,1.0,0.895,
1864,40.382,15.2419,102.1,1.0,0.895,
1865,40.2215,15.3211,106.8,1.0,0.895,
1866,40.2903,15.2716,103.0,1.0,0.895,
1867,40.2105,15.3942,105.7,1.0,0.895,
1868,40.1646,15.4215,93.0,1.0,0.895,
1869,40.1501,15.3308,92.3,1.0,0.895,
1870,40.0249,15.2814,103.0,1995.262315,0.895,
1871,40.1646,15.4215,102.1,1.0,0.895,
1872,40.2105,15.3942,95.1,1.0,0.895,
1873,40.1501,15.3308,105.9,1.0,0.895,
1874,40.3347,15.3029,94.9,1.0,0.895,
1875,40.2545,15.2436,93.9,1.0,0.895,
1876,40.3347,15.3028,99.0,1.0,0.895,
1877,40.2215,15.321,100.35,1.0,0.895,
1878,40.265,15.2754,98.5,79.43282347,0.895,
1879,40.1624,15.422,96.0,63.09573445,0.895,
1880,40.5602,14.4328,99.7,50118.72336,0.895,
1881,40.4249,14.3933,98.4,6309.573445,0.895,
1882,40.5134,14.1132,104.8,6309.573445,0.895,
1883,41.1817,13.5643,98.1,31.6227766,0.895,
1884,40.5123,14.3348,104.6,5011.872336,0.895,
1885,40.5326,15.051,99.9,1258.925412,0.895,
1886,40.4038,14.4657,95.9,1.0,0.895,
1887,41.0639,14.4751,104.3,1.0,0.895,
1888,41.1202,14.4538,89.1,398.1071706,0.895,
1889,40.4011,14.2842,89.6,15848.93192,0.895,
1890,40.5602,14.4328,89.7,2511.886432,0.895,
1891,40.152,15.0118,101.3,7943.282347,0.895,
1892,40.4249,14.3933,92.6,1.0,0.895,
1893,40.5617,14.3145,98.3,1.0,0.895,
1894,40.4038,14.4657,88.2,1.0,0.895,
1895,40.5028,15.1433,88.8,1.0,0.895,
1896,41.1202,14.4538,99.9,1.0,0.895,
1897,40.4249,14.3933,104.4,1.0,0.895,
1898,40.2106,15.3934,96.4,1.0,0.895,
1899,40.4029,14.4231,102.3,7943.282347,0.895,
1900,40.4029,14.4231,107.4,7943.282347,0.895,
1901,40.5502,14.3314,92.45,6309.573445,0.895,
1902,40.5134,14.1132,92.3,6309.573445,0.895,
1903,40.5602,14.4328,95.8,3981.071706,0.895,
1904,40.404,14.4657,97.7,3162.27766,0.895,
1905,40.3044,15.2917,101.4,3981.071706,0.895,
1906,41.0519,14.2222,92.5,63095.73445,0.895,
1907,40.4939,14.2341,99.5,25118.86432,0.895,
1908,40.5127,14.1231,88.0,15848.93192,0.895,
1909,40.3135,15.084,105.8,1258.925412,0.895,
1910,40.4927,14.2325,104.6,79432.82347,0.895,
1911,40.2257,15.3235,95.2,1.0,0.895,
1912,40.1411,15.041,92.8,1000.0,0.895,
1913,40.5602,14.4328,88.2,1258.925412,0.895,
1914,41.1,14.355,88.1,1258.925412,0.895,
1915,40.3949,15.173,102.4,501.1872336,0.895,
1916,40.4927,14.2325,98.3,25118.86432,0.895,
1917,40.4326,14.3614,88.0,7943.282347,0.895,
1918,40.4939,14.2341,104.7,79432.82347,0.895,
1919,40.3347,15.3028,100.4,2511.886432,0.895,
1920,40.1411,15.041,98.6,3162.27766,0.895,
1921,40.4011,14.2842,104.4,3981.071706,0.895,
1922,40.5908,15.0838,104.5,630.9573445,0.895,
1923,40.5102,14.2606,101.4,1.0,0.895,
1924,40.3957,14.2912,96.3,19952.62315,0.895,
1925,40.4939,14.2334,101.4,1.0,0.895,
1926,40.1412,15.0353,105.3,1.0,0.895,
1927,40.4039,14.4656,104.0,1.0,0.895,
1928,40.5602,14.4328,89.4,1.0,0.895,
1929,41.0957,14.3551,98.8,5011.872336,0.895,
1930,40.5602,14.4329,96.4,1.0,0.895,
1931,40.4311,14.3832,93.9,15.84893192,0.895,
1932,40.333,15.1427,105.2,15.84893192,0.895,
1933,40.012,15.2103,103.6,630.9573445,0.895,
1934,40.5102,14.2606,94.85,6309.573445,0.895,
1935,40.3957,14.2912,94.85,50118.72336,0.895,
1936,40.325,15.08,93.0,3981.071706,0.895,
1937,40.4311,14.3832,95.0,15.84893192,0.895,
1938,40.56,14.4328,94.9,50.11872336,0.895,
1939,40.1412,15.0353,103.2,1.0,0.895,
1940,40.0305,15.2859,106.0,1.0,0.895,
1941,40.0948,15.2157,103.6,1.0,0.895,
1942,40.141,15.041,101.2,1.0,0.895,
1943,40.0948,15.2157,95.7,1.0,0.895,
1944,40.0948,15.2127,103.6,1.0,0.895,
1945,40.1412,15.0353,103.2,1.0,0.895,
1946,40.265,15.2754,107.9,1.0,0.895,
1947,40.1624,15.422,107.1,1.0,0.895,
1948,40.382,15.2419,91.1,1.0,0.895,
1949,40.0948,15.2157,91.2,1.0,0.895,
1950,40.0948,15.2157,88.7,1.0,0.895,
1951,40.1412,15.0353,105.8,1.0,0.895,
1952,40.2544,15.2435,105.8,1.0,0.895,
1953,40.3406,15.2945,91.3,1.0,0.895,
1954,40.0948,15.2157,105.3,1.0,0.895,
1955,40.1412,15.0353,106.2,1.0,0.895,
1956,40.5848,14.3345,101.25,1.0,0.895,
1957,40.1514,15.0118,92.3,1.0,0.895,
1958,40.4305,14.3812,92.2,501.1872336,0.895,
1959,40.4302,14.3553,104.2,1.0,0.895,
1960,40.3751,14.3537,96.3,1.0,0.895,
1961,40.0948,15.2157,92.3,1.0,0.895,
1962,40.2637,15.2847,102.4,1258.925412,0.895,
1963,40.0249,15.2813,97.3,794.3282347,0.895,
1964,40.4037,14.4657,106.9,316.227766,0.895,
1965,40.5331,14.5209,92.8,1995.262315,0.895,
1966,40.4034,14.4409,101.6,1584.893192,0.895,
1967,40.5135,14.1132,103.5,1000.0,0.895,
1968,40.4248,14.3934,103.5,1000.0,0.895,
1969,40.4358,14.4302,103.8,3981.071706,0.895,
1970,40.494,14.2338,103.7,31622.7766,0.895,
1971,41.1818,13.5645,97.9,125892.5412,0.895,
1972,40.2625,15.2859,88.7,1.0,0.895,
1973,40.2716,15.3255,104.7,1.0,0.895,
1974,40.3406,15.2945,87.9,1.0,0.895,
1975,40.1624,15.422,94.9,1.0,0.895,
1976,40.0948,15.2157,107.9,1.0,0.895,
1977,40.4352,15.172,104.9,1.0,0.895,
1978,40.382,15.2419,95.5,1.0,0.895,
1979,40.2544,15.2435,88.7,1.0,0.895,
1980,40.0246,15.2813,104.3,1.0,0.895,
1981,41.1747,13.5817,101.4,1.0,0.895,
1982,40.513,14.1213,100.2,1.0,0.895,
1983,40.4943,14.2343,106.5,1.0,0.895,
1984,40.1521,15.0117,99.4,1.0,0.895,
1985,40.5602,14.4328,96.7,1.0,0.895,
1986,40.4249,14.3933,90.7,1.0,0.895,
1987,40.4041,14.4225,99.3,1.0,0.895,
1988,40.41,14.4745,96.6,1.0,0.895,
1989,40.41,14.4745,95.4,1.0,0.895,
1990,40.4011,14.2842,106.5,1.0,0.895,
1991,40.5028,15.1433,94.6,1.0,0.895,
1992,40.4039,14.4656,99.3,1.0,0.895,
1993,40.3155,15.0825,97.3,1.0,0.895,
1994,40.2544,15.2435,103.6,1.0,0.895,
1995,40.3406,15.2945,87.5,1.0,0.895,
1996,40.4352,15.172,93.3,1.0,0.895,
1997,40.2102,15.3942,97.3,630.9573445,0.895,
1998,40.0248,15.2813,108.0,1995.262315,0.895,
1999,41.0358,14.4858,101.8,1584.893192,0.895,
2000,40.4939,14.2339,108.0,5011.872336,0.895,
2001,40.4943,14.2343,95.6,50118.72336,0.895,
2002,40.5135,14.1132,97.7,39810.71706,0.895,
2003,40.5123,14.1231,97.9,6309.573445,0.895,
2004,40.4009,14.2842,95.6,1584.893192,0.895,
2005,41.0908,13.5119,88.0,3162.27766,0.895,
2006,40.1521,15.0117,100.2,501.1872336,0.895,
2007,40.4039,14.4657,100.3,1995.262315,0.895,
2008,40.5018,14.28,95.7,15848.93192,0.895,
2009,40.3841,15.1254,97.8,1258.925412,0.895,
2010,40.4252,14.57,100.5,3981.071706,0.895,
2011,40.3935,14.424,100.5,7943.282347,0.895,
2012,40.4015,14.4244,99.7,19952.62315,0.895,
2013,40.3155,15.0824,99.6,3162.27766,0.895,
2014,40.4028,14.4652,88.5,3162.27766,0.895,
2015,40.3347,15.3028,97.3,316.227766,0.895,
2016,40.4326,14.3614,93.3,6309.573445,0.895,
2017,40.4314,14.3828,93.3,31.6227766,0.895,
2018,40.4351,15.1721,88.5,39.81071706,0.895,
2019,40.4718,14.4707,100.6,398.1071706,0.895,
2020,40.3935,14.424,106.5,630.9573445,0.895,
2021,40.4038,14.4225,99.8,1584.893192,0.895,
2022,40.5231,15.1336,93.3,50.11872336,0.895,
2023,40.554,14.4446,93.3,19.95262315,0.895,
2024,40.1225,15.422,99.7,39.81071706,0.895,
2025,40.5142,15.0603,93.3,25.11886432,0.895,
2026,40.1521,15.0117,106.5,125.8925412,0.895,
2027,40.143,15.33,99.6,398.1071706,0.895,
2028,40.141,15.0408,99.6,3981.071706,0.895,
2029,41.0602,14.4615,95.8,1.0,0.895,
2030,40.1624,15.422,92.2,1.0,0.895,
2031,40.1413,15.0353,106.7,1.0,0.895,
2032,40.1413,15.0353,106.7,63.09573445,0.895,
2033,40.1517,15.0121,106.7,125.8925412,0.895,
2034,40.4015,14.2834,101.75,19952.62315,0.895,
2035,40.4855,14.1125,88.0,1.0,0.895,
2036,40.4016,14.2829,88.4,1.0,0.895,
2037,40.56,14.4327,107.4,1.0,0.895,
2038,40.5127,14.1216,104.3,1.0,0.895,
2039,40.2633,15.2845,105.0,1.0,0.895,
2040,40.4959,14.2328,104.1,1.0,0.895,
2041,40.0947,15.1259,104.3,1.0,0.895,
2042,40.1412,15.0353,104.5,1.0,0.895,
2043,40.581,14.3418,104.1,158.4893192,0.895,
2044,40.4943,14.2343,100.5,79432.82347,0.895,
2045,40.4927,14.2243,88.65,1.0,0.895,
2046,40.4959,14.2328,105.5,19952.62315,0.895,
2047,40.1413,15.0353,92.4,1.0,0.895,
2048,40.56,14.4327,92.6,1.0,0.895,
2049,40.4011,14.2841,101.75,15848.93192,0.895,
2050,41.0958,14.355,92.4,1.0,0.895,
2051,40.265,15.2754,87.7,1.0,0.895,
2052,40.5348,14.1112,88.0,19.95262315,0.895,
2053,40.1624,15.422,92.5,1.0,0.895,
2054,40.2015,15.152,97.95,1.0,0.895,
2055,40.4248,14.3934,91.5,7943.282347,0.895,
2056,40.2544,15.2435,88.9,1.0,0.895,
2057,40.3406,15.2945,88.8,1.0,0.895,
2058,40.4352,15.172,87.8,1.0,0.895,
2059,40.382,15.2419,88.9,1.0,0.895,
2060,40.5102,14.2607,104.3,10000.0,0.895,
2061,40.0948,15.2157,107.9,1.0,0.895,
2062,40.4943,14.2343,105.65,31622.7766,0.895,
2063,40.0246,15.2813,100.3,25118.86432,0.895,
2064,41.0308,14.2314,89.8,12589.25412,0.895,
2065,41.021,14.2258,90.0,794.3282347,0.895,
2066,41.0519,14.2222,89.55,7943.282347,0.895,
2067,40.141,15.041,94.7,1.0,0.895,
2068,40.0948,15.2157,95.3,1.0,0.895,
2069,40.5107,14.1428,89.8,1995.262315,0.895,
2070,40.3406,15.2945,87.9,1.0,0.895,
2071,40.1624,15.422,94.9,1.0,0.895,
2072,41.1613,13.5641,95.9,25118.86432,0.895,
2073,40.5123,14.1231,89.8,15848.93192,0.895,
2074,40.404,14.4657,106.7,1.0,0.895,
2075,40.501,14.2258,100.25,1.0,0.895,
2076,40.0246,15.2813,94.4,1.0,0.895,
2077,40.3311,14.1333,89.8,1.995262315,0.895,
2078,40.0029,16.054,95.8,1.0,0.895,
2079,40.3406,15.2945,89.9,1.0,0.895,
2080,40.4016,14.2829,104.2,1.0,0.895,
2081,40.4247,14.3833,89.9,1.0,0.895,
2082,40.265,15.2754,89.5,1.0,0.895,
2083,40.0948,15.2157,94.9,1.0,0.895,
2084,40.0948,15.2157,90.1,1.0,0.895,
2085,40.1412,15.0353,101.0,1.0,0.895,
2086,40.382,15.2419,94.7,1.0,0.895,
2087,40.4352,15.172,89.9,1.0,0.895,
2088,40.1624,15.422,89.9,1.0,0.895,
2089,41.0958,14.355,91.8,1.0,0.895,
2090,40.56,14.4327,91.2,1.0,0.895,
2091,41.0601,14.3435,91.7,1.0,0.895,
2092,40.404,14.4657,100.9,31622.7766,0.895,
2093,41.2015,14.3232,100.9,15.84893192,0.895,
2094,40.4401,13.5236,88.3,1.0,0.895,
2095,41.1114,14.2556,91.8,15.84893192,0.895,
2096,41.0723,14.3151,105.2,12.58925412,0.895,
2097,40.4009,14.2843,106.7,3162.27766,0.895,
2098,40.494,14.2337,106.8,79432.82347,0.895,
2099,40.5502,14.3314,101.7,10000.0,0.895,
2100,40.5559,14.4328,106.6,3981.071706,0.895,
2101,40.4039,14.4657,97.4,3162.27766,0.895,
2102,40.1521,15.0117,97.5,10.0,0.895,
2103,41.0614,14.4608,93.3,3162.27766,0.895,
2104,40.141,15.0408,97.4,79.43282347,0.895,
2105,41.0601,14.3442,93.3,10.0,0.895,
2106,41.1,14.355,106.6,31.6227766,0.895,
2107,40.3407,15.2922,91.8,25.11886432,0.895,
2108,41.041,14.222,91.7,125.8925412,0.895,
2109,40.4959,14.2328,104.1,1.0,0.895,
2110,40.5127,14.1216,104.3,1.0,0.895,
2111,40.2257,15.3235,104.4,1.0,0.895,
2112,40.2723,15.324,104.7,1.0,0.895,
2113,41.1523,14.3651,104.7,1.0,0.895,
2114,40.1624,15.422,89.0,100.0,0.895,
2115,40.4923,14.2315,88.5,1.0,0.895,
2116,40.2902,15.2714,106.8,63.09573445,0.895,
2117,40.1624,15.422,103.9,1.0,0.895,
2118,40.3406,15.2945,93.2,1.0,0.895,
2119,40.36,15.124,93.4,3162.27766,0.895,
2120,40.3708,15.0318,104.1,1.0,0.895,
2121,41.0546,14.2203,90.0,6309.573445,0.895,
2122,40.4018,14.2828,92.7,79432.82347,0.895,
2123,40.4405,15.1635,107.5,12.58925412,0.895,
2124,40.283,15.0648,101.0,1.0,0.895,
2125,40.4939,14.2341,92.6,12589.25412,0.895,
2126,41.0038,15.061,106.1,25.11886432,0.895,
2127,41.02,15.2714,106.2,6309.573445,0.895,
2128,40.4739,15.1704,107.5,12.58925412,0.895,
2129,40.5602,14.4328,100.8,3162.27766,0.895,
2130,40.4249,14.3933,104.0,1584.893192,0.895,
2131,40.5127,14.1232,92.5,3162.27766,0.895,
2132,40.2633,15.2845,104.2,1.0,0.895,
2133,41.1749,13.583,101.8,3981.071706,0.895,
2134,40.41,14.4746,93.9,794.3282347,0.895,
2135,40.0249,15.2815,95.5,7943.282347,0.895,
2136,40.054,15.372,103.5,1.0,0.895,
2137,40.5154,14.2412,92.6,1995.262315,0.895,
2138,40.2905,15.2714,97.7,12589.25412,0.895,
2139,41.0248,15.1357,107.5,31.6227766,0.895,
2140,40.404,14.4225,89.8,2511.886432,0.895,
2141,40.054,15.372,101.3,1.0,0.895,
2142,40.3406,15.2945,104.2,1.0,0.895,
2143,40.3941,15.1209,106.6,1995.262315,0.895,
2144,40.1624,15.422,104.7,1.0,0.895,
2145,40.3724,15.013,102.3,1000.0,0.895,
2146,40.4015,14.4244,104.3,7943.282347,0.895,
