,Latitude in degrees,Longitude in degrees,Frequency(MHz),EIRP,HDI,popdens
5928,41.636833,-120.09214,91.5,395,0.921,
5929,37.312443,-119.67125,91.5,10,0.921,
5930,37.111057,-121.84439,91.5,282,0.921,
5931,38.319084,-121.99303,91.5,75,0.921,
5932,38.319195,-121.99294,91.5,240,0.921,
5933,36.637444,-118.94397,91.5,22627,0.921,
5934,41.857613,-123.35336,91.5,10,0.921,
5935,34.83553,-120.40264,91.5,5656,0.921,
5936,34.213333,-118.06228,91.5,55154,0.921,
5937,34.109444,-118.39056,91.5,6363,0.921,
5938,37.204666,-121.950226,91.5,10,0.921,
5939,38.150112,-122.86281,91.5,10,0.921,
5940,33.634193,-114.59911,91.5,52,0.921,
5941,39.389057,-121.177444,91.5,14,0.921,
5942,35.624943,-117.722275,91.5,38,0.921,
5943,38.15464,-121.69772,91.5,70,0.921,
5944,38.15464,-121.69772,91.5,70,0.921,
5945,40.90625,-121.82861,91.5,155,0.921,
5946,38.609055,-121.36161,91.5,579,0.921,
5947,34.46583,-119.67819,91.5,14,0.921,
5948,34.329723,-118.60008,91.5,282,0.921,
5949,38.669056,-122.63247,91.5,10,0.921,
5950,39.32625,-123.27055,91.5,2404,0.921,
5951,39.19664,-106.804474,91.5,530,0.921,
5952,39.35275,-107.09311,91.5,35,0.921,
5953,38.74525,-104.8622,91.5,2969,0.921,
5954,37.48247,-108.510086,91.5,1697,0.921,
5955,40.617474,-105.328026,91.5,50911,0.921,
5956,40.617474,-105.328026,91.5,31112,0.921,
5957,40.510277,-102.35964,91.5,287,0.921,
5958,38.042473,-107.672554,91.5,100,0.921,
5959,39.44275,-107.967,91.5,14,0.921,
5960,39.23886,-107.217834,91.5,28,0.921,
5961,37.400307,-102.61936,91.5,353,0.921,
5962,41.797165,-73.221664,91.5,176,0.921,
5963,41.288612,-72.65828,91.5,3959,0.921,
5964,41.288612,-72.65828,91.5,572,0.921,
5965,41.736473,-73.354,91.5,353,0.921,
5966,38.7215,-75.12183,91.5,4242,0.921,
5967,29.459944,-82.89789,91.5,4242,0.921,
5968,26.71,-80.89972,91.5,13435,0.921,
5969,26.71,-80.89978,91.5,1697,0.921,
5970,28.356112,-80.74614,91.5,27586,0.921,
5971,28.952473,-81.79117,91.5,1555,0.921,
5972,25.844166,-81.37334,91.5,6180,0.921,
5973,26.505444,-81.85214,91.5,4242,0.921,
5974,29.251917,-81.04784,91.5,2545,0.921,
5975,29.876944,-81.923805,91.5,4242,0.921,
5976,24.661528,-81.41925,91.5,16970,0.921,
5977,28.1825,-82.76814,91.5,106066,0.921,
5978,28.283056,-82.71167,91.5,14142,0.921,
5979,27.220333,-80.87256,91.5,77,0.921,
5980,29.834167,-81.97791,91.5,4596,0.921,
5981,29.339417,-82.102585,91.5,141,0.921,
5982,30.358805,-84.61047,91.5,121622,0.921,
5983,30.418056,-84.313614,91.5,1159,0.921,
5984,26.707556,-80.051414,91.5,226,0.921,
5985,28.589834,-81.36916,91.5,1272,0.921,
5986,33.38817,-85.256775,91.5,7467,0.921,
5987,34.237026,-84.15989,91.5,12586,0.921,
5988,31.310472,-81.46922,91.5,8485,0.921,
5989,31.281834,-81.423615,91.5,2262,0.921,
5990,33.272583,-85.08675,91.5,4242,0.921,
5991,33.272583,-85.08675,91.5,1414,0.921,
5992,33.50397,-82.77011,91.5,4242,0.921,
5993,32.23297,-82.4807,91.5,43840,0.921,
5994,21.395834,-158.09944,91.5,141421,0.921,
5995,42.0225,-92.99936,91.5,80,0.921,
5996,43.157444,-93.13658,91.5,8000,0.921,
5997,41.01475,-92.40908,91.5,93,0.921,
5998,43.75578,-116.09917,91.5,14849,0.921,
5999,43.755722,-116.09928,91.5,5374,0.921,
6000,42.862694,-112.5183,91.5,127,0.921,
6001,43.81714,-111.77914,91.5,1414,0.921,
6002,45.18353,-113.871445,91.5,113,0.921,
6003,39.303917,-87.97086,91.5,8485,0.921,
6004,41.89892,-87.62311,91.5,8061,0.921,
6005,41.89892,-87.62311,91.5,11879,0.921,
6006,41.89892,-87.62311,91.5,10606,0.921,
6007,41.89892,-87.62311,91.5,7919,0.921,
6008,40.557804,-89.56789,91.5,66468,0.921,
6009,41.897804,-89.60567,91.5,3394,0.921,
6010,40.27975,-87.24722,91.5,165,0.921,
6011,40.198082,-86.12889,91.5,475,0.921,
6012,40.198223,-86.128975,91.5,7071,0.921,
6013,41.15186,-85.49489,91.5,4949,0.921,
6014,41.167805,-85.4947,91.5,3747,0.921,
6015,40.27953,-86.58747,91.5,5939,0.921,
6016,37.971554,-87.53169,91.5,8626,0.921,
6017,37.88811,-87.54361,91.5,707,0.921,
6018,39.638638,-86.86361,91.5,800,0.921,
6019,39.67586,-86.015526,91.5,183,0.921,
6020,39.808083,-84.913,91.5,565,0.921,
6021,38.822277,-85.79386,91.5,42426,0.921,
6022,37.800278,-97.297554,91.5,140,0.921,
6023,37.000362,-101.90869,91.5,353,0.921,
6024,37.06536,-95.75053,91.5,100000,0.921,
6025,38.953888,-95.26997,91.5,141421,0.921,
6026,38.953888,-95.26997,91.5,1414,0.921,
6027,37.036694,-100.909615,91.5,3535,0.921,
6028,37.233917,-98.66564,91.5,96000,0.921,
6029,39.7975,-99.89178,91.5,353,0.921,
6030,38.548637,-100.960724,91.5,1414,0.921,
6031,37.291695,-87.10831,91.5,38,0.921,
6032,36.9595,-86.0022,91.5,13,0.921,
6033,36.983696,-84.13355,91.5,2402,0.921,
6034,37.601723,-86.37025,91.5,7071,0.921,
6035,30.636305,-93.04266,91.5,28991,0.921,
6036,30.536,-91.41453,91.5,14142,0.921,
6037,32.515694,-92.724304,91.5,70710,0.921,
6038,31.034056,-90.42425,91.5,10323,0.921,
6039,29.658,-91.29539,91.5,226,0.921,
6040,29.938528,-90.11867,91.5,2121,0.921,
6041,29.791584,-90.802025,91.5,250,0.921,
6042,41.987583,-70.97197,91.5,254,0.921,
6043,41.35775,-70.74839,91.5,8485,0.921,
6044,42.611473,-70.667274,91.5,100,0.921,
6045,42.652027,-71.320335,91.5,1979,0.921,
6046,42.407585,-71.12031,91.5,176,0.921,
6047,42.241222,-71.113945,91.5,240,0.921,
6048,41.735085,-70.45917,91.5,438,0.921,
6049,41.774612,-71.13761,91.5,183,0.921,
6050,42.253418,-72.57731,91.5,141,0.921,
6051,42.29314,-71.305336,91.5,9,0.921,
6052,39.3865,-76.730804,91.5,70710,0.921,
6053,39.3865,-76.730804,91.5,5656,0.921,
6054,39.3865,-76.730804,91.5,5656,0.921,
6055,39.410057,-79.28772,91.5,2192,0.921,
6056,45.623196,-68.51253,91.5,35355,0.921,
6057,44.66814,-70.14611,91.5,141,0.921,
6058,44.047554,-70.82144,91.5,608,0.921,
6059,44.105057,-70.20836,91.5,169,0.921,
6060,45.344723,-68.507774,91.5,3394,0.921,
6061,44.126556,-69.13778,91.5,565,0.921,
6062,43.886395,-69.67519,91.5,1414,0.921,
6063,43.323082,-83.37689,91.5,13,0.921,
6064,42.661694,-82.58992,91.5,1484,0.921,
6065,43.67197,-85.479774,91.5,99,0.921,
6066,45.820778,-88.04041,91.5,500,0.921,
6067,44.211113,-86.29814,91.5,26,0.921,
6068,46.51439,-87.48542,91.5,2404,0.921,
6069,43.575863,-84.77472,91.5,12869,0.921,
6070,46.39114,-84.4645,91.5,7778,0.921,
6071,43.175026,-83.06717,91.5,8485,0.921,
6072,44.75611,-85.67841,91.5,5656,0.921,
6073,42.020416,-85.410225,91.5,20000,0.921,
6074,44.856056,-93.34717,91.5,305,0.921,
6075,46.319973,-96.09255,91.5,3818,0.921,
6076,45.500526,-94.242226,91.5,21213,0.921,
6077,44.222168,-94.11772,91.5,8500,0.921,
6078,47.977196,-96.60922,91.5,118793,0.921,
6079,36.675335,-89.772026,91.5,49000,0.921,
6080,40.122223,-92.82747,91.5,3111,0.921,
6081,40.49975,-92.16603,91.5,353,0.921,
6082,37.163387,-93.33742,91.5,250,0.921,
6083,38.574417,-90.32553,91.5,120208,0.921,
6084,38.574417,-90.32553,91.5,127279,0.921,
6085,38.573387,-90.32511,91.5,24041,0.921,
6086,38.574417,-90.32553,91.5,24041,0.921,
6087,15.183333,-145.735,91.5,876,0.921,
6088,33.540554,-91.37817,91.5,19500,0.921,
6089,31.781834,-89.15867,91.5,26,0.921,
6090,34.199276,-89.81925,91.5,8130,0.921,
6091,31.689056,-88.70392,91.5,18,0.921,
6092,47.75578,-112.16194,91.5,5,0.921,
6093,46.026028,-114.17841,91.5,12,0.921,
6094,45.637417,-111.26772,91.5,28,0.921,
6095,48.095,-106.61889,91.5,7071,0.921,
6096,47.532444,-111.27803,91.5,1414,0.921,
6097,46.38972,-105.75694,91.5,141,0.921,
6098,47.372696,-114.85956,91.5,2545,0.921,
6099,46.86353,-113.985085,91.5,353,0.921,
6100,34.75961,-76.85411,91.5,120208,0.921,
6101,36.32125,-75.9035,91.5,240,0.921,
6102,35.866528,-79.16639,91.5,141421,0.921,
6103,35.866528,-79.16642,91.5,141421,0.921,
6104,35.907055,-81.48925,91.5,9,0.921,
6105,35.367027,-83.22153,91.5,14,0.921,
6106,46.776638,-98.52258,91.5,26162,0.921,
6107,40.72889,-98.57056,91.5,49497,0.921,
6108,40.728916,-98.57056,91.5,16263,0.921,
6109,42.677193,-101.71042,91.5,141421,0.921,
6110,41.28747,-95.99389,91.5,77781,0.921,
6111,41.28611,-95.99392,91.5,777,0.921,
6112,42.458584,-98.580025,91.5,1697,0.921,
6113,41.839138,-103.83189,91.5,32,0.921,
6114,43.11811,-71.54875,91.5,224,0.921,
6115,43.690666,-71.37295,91.5,5232,0.921,
6116,39.78511,-75.03822,91.5,141,0.921,
6117,38.934006,-74.962135,91.5,707,0.921,
6118,35.214195,-106.45111,91.5,28284,0.921,
6119,35.214195,-106.45111,91.5,707,0.921,
6120,32.86067,-104.38775,91.5,63,0.921,
6121,32.283028,-106.747696,91.5,2687,0.921,
6122,32.34903,-108.70611,91.5,353,0.921,
6123,32.969776,-107.22583,91.5,14,0.921,
6124,40.5585,-116.69786,91.5,13,0.921,
6125,40.894638,-115.629776,91.5,76,0.921,
6126,40.65175,-119.357864,91.5,848,0.921,
6127,38.456974,-118.76453,91.5,10,0.921,
6128,35.94586,-115.043976,91.5,16970,0.921,
6129,42.13172,-75.93186,91.5,4949,0.921,
6130,43.032833,-75.008194,91.5,350,0.921,
6131,40.75622,-73.98625,91.5,4525,0.921,
6132,40.75622,-73.98625,91.5,2828,0.921,
6133,43.135334,-77.583885,91.5,63639,0.921,
6134,43.135334,-77.583885,91.5,6222,0.921,
6135,42.68728,-73.705666,91.5,14142,0.921,
6136,41.463665,-81.293724,91.5,1060,0.921,
6137,41.395027,-81.30675,91.5,318,0.921,
6138,41.395027,-81.30675,91.5,318,0.921,
6139,39.93728,-83.02103,91.5,21213,0.921,
6140,40.946724,-84.256615,91.5,7778,0.921,
6141,40.563946,-81.51789,91.5,2828,0.921,
6142,41.293915,-82.222084,91.5,1414,0.921,
6143,38.761723,-83.06128,91.5,155,0.921,
6144,41.03533,-82.70878,91.5,55,0.921,
6145,40.82811,-81.870415,91.5,53,0.921,
6146,35.450333,-99.46064,91.5,110,0.921,
6147,34.36453,-98.83478,91.5,141421,0.921,
6148,35.54817,-95.97083,91.5,7800,0.921,
6149,42.12286,-124.30009,91.5,608,0.921,
6150,43.57353,-119.13133,91.5,424,0.921,
6151,42.258446,-123.66311,91.5,10,0.921,
6152,43.777054,-123.04369,91.5,106,0.921,
6153,43.957054,-124.07511,91.5,212,0.921,
6154,43.955112,-124.07511,91.5,212,0.921,
6155,43.957054,-124.07511,91.5,233,0.921,
6156,42.43453,-124.421196,91.5,47,0.921,
6157,44.43375,-118.951614,91.5,53,0.921,
6158,42.21625,-121.80028,91.5,197,0.921,
6159,43.774555,-122.40586,91.5,42,0.921,
6160,43.748165,-122.43867,91.5,80,0.921,
6161,45.522335,-122.747055,91.5,103237,0.921,
6162,45.52236,-122.747086,91.5,58336,0.921,
6163,43.205944,-123.3645,91.5,2828,0.921,
6164,45.68122,-120.9095,91.5,14,0.921,
6165,41.665806,-77.06919,91.5,35355,0.921,
6166,41.830082,-77.023026,91.5,14,0.921,
6167,41.41203,-75.16378,91.5,565,0.921,
6168,41.23561,-78.66028,91.5,190,0.921,
6169,40.84953,-76.114914,91.5,1697,0.921,
6170,40.067,-79.07244,91.5,8485,0.921,
6171,40.919777,-77.97417,91.5,2404,0.921,
6172,39.90511,-75.35406,91.5,155,0.921,
6173,41.600887,-79.65781,91.5,13,0.921,
6174,41.42886,-71.64878,91.5,5020,0.921,
6175,41.549305,-71.61686,91.5,5000,0.921,
6176,41.686195,-71.59311,91.5,282,0.921,
6177,41.42389,-71.475586,91.5,4242,0.921,
6178,41.42389,-71.475586,91.5,3676,0.921,
6179,41.974834,-71.62867,91.5,14566,0.921,
6180,32.22686,-80.847885,91.5,18,0.921,
6181,35.00486,-80.981445,91.5,178,0.921,
6182,34.830944,-82.44845,91.5,31819,0.921,
6183,34.830944,-82.44845,91.5,13435,0.921,
6184,33.006832,-80.08786,91.5,141421,0.921,
6185,36.43425,-82.134,91.5,2121,0.921,
6186,36.010277,-87.51314,91.5,18384,0.921,
6187,35.461193,-88.680885,91.5,14849,0.921,
6188,36.20364,-86.30025,91.5,500,0.921,
6189,36.576694,-86.49719,91.5,1600,0.921,
6190,34.943695,-85.300224,91.5,14866,0.921,
6191,34.943695,-85.300224,91.5,579,0.921,
6192,35.39814,-86.14445,91.5,2192,0.921,
6193,32.185112,-101.46594,91.5,1414,0.921,
6194,32.183,-101.4655,91.5,989,0.921,
6195,29.001362,-97.00166,91.5,65053,0.921,
6196,29.473055,-94.59556,91.5,35355,0.921,
6197,36.451973,-100.52959,91.5,272,0.921,
6198,35.147556,-102.09936,91.5,1414,0.921,
6199,34.935585,-100.88986,91.5,353,0.921,
6200,33.70289,-96.56834,91.5,6363,0.921,
6201,31.367222,-100.04694,91.5,22120,0.921,
6202,31.831388,-106.095474,91.5,14142,0.921,
6203,27.291973,-98.138336,91.5,919,0.921,
6204,30.19714,-98.638916,91.5,4384,0.921,
6205,27.8575,-98.5375,91.5,1414,0.921,
6206,32.86761,-95.751335,91.5,282,0.921,
6207,30.068222,-97.80933,91.5,141,0.921,
6208,33.123444,-96.09664,91.5,353,0.921,
6209,29.562445,-95.50994,91.5,99,0.921,
6210,29.562555,-95.50997,91.5,99,0.921,
6211,31.862055,-103.078476,91.5,1060,0.921,
6212,29.293861,-99.652115,91.5,3252,0.921,
6213,31.111195,-95.952614,91.5,134350,0.921,
6214,30.208778,-103.25322,91.5,141,0.921,
6215,26.481167,-98.39614,91.5,3535,0.921,
6216,35.23214,-100.60403,91.5,4242,0.921,
6217,34.316,-102.756386,91.5,300,0.921,
6218,29.730778,-98.12028,91.5,230,0.921,
6219,34.18728,-101.726,91.5,523,0.921,
6220,32.74625,-102.67167,91.5,9899,0.921,
6221,36.33003,-102.07128,91.5,254,0.921,
6222,33.392612,-94.24575,91.5,141421,0.921,
6223,33.392612,-94.24575,91.5,7636,0.921,
6224,31.034,-104.85575,91.5,141,0.921,
6225,33.526054,-101.86906,91.5,282,0.921,
6226,40.562443,-111.47572,91.5,36,0.921,
6227,41.886307,-112.07217,91.5,127279,0.921,
6228,39.819138,-111.825775,91.5,243,0.921,
6229,38.541916,-112.07325,91.5,12,0.921,
6230,39.756332,-110.990135,91.5,10,0.921,
6231,40.413555,-109.59289,91.5,130,0.921,
6232,37.71736,-75.68325,91.5,113,0.921,
6233,37.024834,-80.74589,91.5,91,0.921,
6234,38.27264,-77.495804,91.5,19,0.921,
6235,37.628193,-78.36217,91.5,66043,0.921,
6236,37.795113,-79.44669,91.5,247,0.921,
6237,38.960335,-78.331,91.5,63,0.921,
6238,38.96639,-78.44195,91.5,2828,0.921,
6239,38.010582,-78.88631,91.5,11,0.921,
6240,38.878334,-78.51056,91.5,4242,0.921,
6241,37.209446,-76.54278,91.5,19091,0.921,
6242,43.13728,-72.43259,91.5,777,0.921,
6243,44.36475,-72.930664,91.5,1414,0.921,
6244,44.533916,-72.028694,91.5,3889,0.921,
6245,47.162758,-120.79344,91.5,28,0.921,
6246,46.972584,-123.139305,91.5,14,0.921,
6247,47.93311,-124.39603,91.5,240,0.921,
6248,48.086224,-121.96514,91.5,2262,0.921,
6249,47.31375,-119.583084,91.5,10182,0.921,
6250,48.178223,-117.08408,91.5,150,0.921,
6251,48.449028,-119.30947,91.5,84,0.921,
6252,48.449028,-119.30947,91.5,4,0.921,
6253,48.083416,-123.26711,91.5,2899,0.921,
6254,46.634583,-120.40644,91.5,15,0.921,
6255,43.189888,-88.46706,91.5,19798,0.921,
6256,44.35886,-87.98536,91.5,1004,0.921,
6257,43.189888,-88.46706,91.5,35355,0.921,
6258,43.15703,-88.63008,91.5,29967,0.921,
6259,43.249695,-88.184525,91.5,1838,0.921,
6260,42.685944,-89.15141,91.5,2404,0.921,
6261,44.228416,-90.71594,91.5,70710,0.921,
6262,45.521084,-91.7662,91.5,33941,0.921,
6263,45.373055,-91.92306,91.5,14142,0.921,
6264,44.95839,-90.774666,91.5,6929,0.921,
6265,43.160915,-88.37019,91.5,35355,0.921,
6266,44.953304,-89.660385,91.5,120,0.921,
6267,38.444805,-82.01486,91.5,4242,0.921,
6268,39.516445,-80.8998,91.5,1272,0.921,
6269,39.0375,-79.09028,91.5,254,0.921,
6270,37.632057,-80.566444,91.5,17,0.921,
6271,40.163666,-80.60145,91.5,212,0.921,
6272,44.817722,-107.90314,91.5,84,0.921,
6273,44.47636,-104.44883,91.5,608,0.921,
6274,32.643665,-115.45333,91.5,14118,0.921,
6275,30.697332,-112.15872,91.5,50000,0.921,
6276,48.082806,-66.58083,91.5,9475,0.921,
6277,42.592804,-82.48575,91.5,50,0.921,
6278,42.305305,-83.06797,91.5,50,0.921,
6279,18.416666,-64.65,91.7,141421,0.921,
6280,61.066666,-149.74556,91.7,14,0.921,
6281,63.787918,-145.862,91.7,125,0.921,
6282,64.78611,-141.20897,91.7,155,0.921,
6283,58.391888,-134.71455,91.7,353,0.921,
6284,58.382168,-134.57397,91.7,14142,0.921,
6285,57.962112,-136.23264,91.7,51,0.921,
6286,60.161167,-149.39333,91.7,1414,0.921,
6287,31.619,-85.65317,91.7,70710,0.921,
6288,34.798138,-86.63997,91.7,12727,0.921,
6289,33.61539,-85.54467,91.7,1838,0.921,
6290,33.580917,-86.1435,91.7,6363,0.921,
6291,33.476223,-93.273224,91.7,4242,0.921,
6292,33.155388,-91.95761,91.7,353,0.921,
6293,35.002304,-91.74486,91.7,56000,0.921,
6294,36.20425,-94.101585,91.7,197,0.921,
6295,31.34675,-109.55839,91.7,8485,0.921,
6296,35.24278,-111.61183,91.7,707,0.921,
6297,34.329834,-110.748024,91.7,424,0.921,
6298,34.45889,-114.35022,91.7,127,0.921,
6299,31.359278,-110.89897,91.7,50000,0.921,
6300,36.69747,-111.633194,91.7,1414,0.921,
6301,34.288082,-111.19289,91.7,10,0.921,
6302,34.05064,-109.56786,91.7,14142,0.921,
6303,33.644196,-111.81208,91.7,14,0.921,
6304,32.650112,-109.84917,91.7,169,0.921,
6305,34.504196,-109.38397,91.7,250,0.921,
6306,32.201195,-110.9473,91.7,70,0.921,
6307,32.5235,-113.9568,91.7,5374,0.921,
6308,37.354916,-118.28536,91.7,14,0.921,
6309,39.958195,-121.71442,91.7,10889,0.921,
6310,36.756363,-121.50244,91.7,8,0.921,
6311,35.025223,-118.5162,91.7,89,0.921,
6312,40.12014,-123.693085,91.7,10,0.921,
6313,38.062695,-120.24683,91.7,5656,0.921,
6314,38.063526,-120.24739,91.7,3400,0.921,
6315,35.705776,-118.559525,91.7,10,0.921,
6316,32.828,-116.94119,91.7,7919,0.921,
6317,33.866695,-116.434166,91.7,1357,0.921,
6318,35.951168,-121.001724,91.7,4242,0.921,
6319,37.75464,-122.44664,91.7,2687,0.921,
6320,34.61222,-117.291725,91.7,10,0.921,
6321,35.41525,-119.23456,91.7,8485,0.921,
6322,39.459694,-105.98,91.7,169,0.921,
6323,39.60186,-104.062775,91.7,35355,0.921,
6324,39.089417,-108.22645,91.7,10,0.921,
6325,39.729137,-105.236084,91.7,36,0.921,
6326,39.050278,-105.51417,91.7,29,0.921,
6327,39.234722,-106.30031,91.7,87,0.921,
6328,40.04442,-107.93814,91.7,32,0.921,
6329,36.992527,-104.47389,91.7,523,0.921,
6330,40.461918,-106.85005,91.7,2500,0.921,
6331,39.294724,-102.26083,91.7,18384,0.921,
6332,37.933056,-107.833664,91.7,12586,0.921,
6333,38.13436,-105.46167,91.7,8485,0.921,
6334,41.395084,-73.48678,91.7,4242,0.921,
6335,41.814,-72.25953,91.7,4560,0.921,
6336,39.200943,-75.56492,91.7,580,0.921,
6337,38.725,-75.1825,91.7,593,0.921,
6338,38.725113,-75.18242,91.7,240,0.921,
6339,38.613056,-75.58639,91.7,7071,0.921,
6340,39.773167,-75.506584,91.7,100,0.921,
6341,29.711945,-82.390274,91.7,3606,0.921,
6342,30.49075,-82.95575,91.7,200,0.921,
6343,30.453806,-83.40459,91.7,282,0.921,
6344,26.053223,-81.70106,91.7,2404,0.921,
6345,30.622417,-87.08664,91.7,28284,0.921,
6346,30.276361,-81.56397,91.7,9192,0.921,
6347,30.183472,-85.77583,91.7,2121,0.921,
6348,29.439972,-81.53953,91.7,6447,0.921,
6349,26.9805,-82.06736,91.7,12727,0.921,
6350,27.381416,-81.49091,91.7,2828,0.921,
6351,29.730278,-83.2375,91.7,848,0.921,
6352,27.12089,-80.3995,91.7,3747,0.921,
6353,24.990389,-80.54061,91.7,200,0.921,
6354,31.672388,-84.05742,91.7,4242,0.921,
6355,33.920387,-83.246,91.7,8485,0.921,
6356,33.57264,-81.92289,91.7,1626,0.921,
6357,31.200222,-81.4965,91.7,55,0.921,
6358,34.159527,-85.03689,91.7,10323,0.921,
6359,34.8455,-83.499664,91.7,89,0.921,
6360,34.839973,-83.411026,91.7,9461,0.921,
6361,32.42236,-85.03047,91.7,6007,0.921,
6362,31.337334,-81.775055,91.7,70710,0.921,
6363,32.85125,-83.6035,91.7,26,0.921,
6364,33.244278,-84.43019,91.7,18384,0.921,
6365,34.52953,-83.375694,91.7,14,0.921,
6366,30.826584,-83.27764,91.7,430,0.921,
6367,20.923721,-156.69356,91.7,600,0.921,
6368,20.772055,-156.24411,91.7,1200,0.921,
6369,41.72086,-91.341835,91.7,141421,0.921,
6370,41.710304,-91.599335,91.7,12162,0.921,
6371,42.065556,-93.93833,91.7,14142,0.921,
6372,43.722973,-111.11047,91.7,353,0.921,
6373,45.00822,-116.13428,91.7,311,0.921,
6374,46.681557,-116.971275,91.7,28000,0.921,
6375,48.37761,-116.61936,91.7,141,0.921,
6376,43.5435,-111.886055,91.7,353,0.921,
6377,42.729916,-114.4192,91.7,50911,0.921,
6378,42.730026,-114.41925,91.7,6363,0.921,
6379,38.32061,-88.04364,91.7,2404,0.921,
6380,40.153362,-88.11561,91.7,28284,0.921,
6381,42.01975,-88.38147,91.7,14,0.921,
6382,39.709446,-90.25806,91.7,53,0.921,
6383,38.945057,-89.10284,91.7,141,0.921,
6384,42.298916,-88.59286,91.7,6500,0.921,
6385,39.362556,-85.90639,91.7,26,0.921,
6386,38.423084,-86.8297,91.7,3676,0.921,
6387,40.60003,-86.30222,91.7,2969,0.921,
6388,39.997807,-85.73525,91.7,1697,0.921,
6389,40.43639,-85.01556,91.7,5374,0.921,
6390,41.62336,-86.2375,91.7,4242,0.921,
6391,41.095055,-87.0665,91.7,1272,0.921,
6392,38.958057,-99.35222,91.7,10606,0.921,
6393,37.177666,-101.34675,91.7,224,0.921,
6394,42.607224,-89.624,91.7,707,0.921,
6395,39.87,-96.74614,91.7,848,0.921,
6396,38.66611,-97.69197,91.7,16263,0.921,
6397,37.984085,-98.70914,91.7,90,0.921,
6398,37.04817,-100.909775,91.7,141421,0.921,
6399,37.005333,-86.523056,91.7,1838,0.921,
6400,37.33311,-85.33136,91.7,2323,0.921,
6401,38.039806,-84.402725,91.7,14,0.921,
6402,37.390305,-87.495,91.7,282,0.921,
6403,37.388195,-87.490776,91.7,8485,0.921,
6404,38.175888,-83.40767,91.7,14,0.921,
6405,38.284306,-83.20439,91.7,32,0.921,
6406,37.746693,-87.11608,91.7,141,0.921,
6407,37.061554,-88.84053,91.7,21213,0.921,
6408,37.32925,-82.87486,91.7,10323,0.921,
6409,31.267973,-92.44014,91.7,1414,0.921,
6410,30.95489,-91.59595,91.7,148,0.921,
6411,32.177666,-93.91742,91.7,12000,0.921,
6412,31.747639,-93.09653,91.7,255,0.921,
6413,42.436474,-73.053444,91.7,226,0.921,
6414,42.53425,-72.59175,91.7,141,0.921,
6415,42.55814,-72.05119,91.7,1202,0.921,
6416,42.59453,-71.668945,91.7,1414,0.921,
6417,42.077305,-70.70531,91.7,1555,0.921,
6418,42.42147,-71.45228,91.7,500,0.921,
6419,42.86564,-70.93753,91.7,1000,0.921,
6420,42.50397,-70.89003,91.7,183,0.921,
6421,42.115917,-73.41622,91.7,230,0.921,
6422,42.42147,-71.45228,91.7,707,0.921,
6423,38.62539,-75.889694,91.7,2687,0.921,
6424,39.46092,-77.69914,91.7,1272,0.921,
6425,38.233387,-76.44961,91.7,1697,0.921,
6426,38.490917,-76.13556,91.7,33658,0.921,
6427,44.90839,-66.98942,91.7,16,0.921,
6428,44.51786,-68.40197,91.7,17677,0.921,
6429,43.858334,-70.71083,91.7,353,0.921,
6430,45.138138,-84.16211,91.7,130107,0.921,
6431,42.407528,-83.91383,91.7,131521,0.921,
6432,42.407528,-83.91383,91.7,155563,0.921,
6433,42.280582,-85.57175,91.7,50,0.921,
6434,43.310307,-85.91228,91.7,8485,0.921,
6435,45.879696,-95.31003,91.7,70,0.921,
6436,47.254665,-93.43439,91.7,141421,0.921,
6437,47.254665,-93.43439,91.7,141421,0.921,
6438,47.23325,-93.5238,91.7,5656,0.921,
6439,47.23325,-93.5238,91.7,5656,0.921,
6440,45.309944,-92.984,91.7,353,0.921,
6441,44.041084,-92.34045,91.7,132936,0.921,
6442,44.041084,-92.34045,91.7,14142,0.921,
6443,44.938557,-93.16797,91.7,7,0.921,
6444,43.883583,-95.92919,91.7,140007,0.921,
6445,38.020306,-92.75767,91.7,14142,0.921,
6446,39.96,-94.11911,91.7,38890,0.921,
6447,39.698387,-91.49683,91.7,16970,0.921,
6448,39.10864,-93.19158,91.7,100,0.921,
6449,40.375557,-94.856636,91.7,250,0.921,
6450,37.101444,-92.267944,91.7,70,0.921,
6451,36.880333,-94.44994,91.7,19798,0.921,
6452,36.61089,-93.239914,91.7,282,0.921,
6453,36.81747,-90.45572,91.7,2687,0.921,
6454,36.8175,-90.45572,91.7,3889,0.921,
6455,37.604473,-91.54625,91.7,37440,0.921,
6456,32.399307,-89.08395,91.7,25455,0.921,
6457,30.70825,-89.08505,91.7,110308,0.921,
6458,33.518166,-90.34397,91.7,4242,0.921,
6459,31.89375,-91.148415,91.7,4242,0.921,
6460,33.9265,-88.662834,91.7,32526,0.921,
6461,45.658554,-108.57125,91.7,141421,0.921,
6462,45.658554,-108.57125,91.7,56568,0.921,
6463,46.006027,-112.528946,91.7,20,0.921,
6464,45.209084,-112.638054,91.7,1414,0.921,
6465,45.209084,-112.638054,91.7,296,0.921,
6466,48.54861,-109.70353,91.7,353,0.921,
6467,46.769638,-112.02358,91.7,1286,0.921,
6468,48.80142,-105.34917,91.7,141,0.921,
6469,48.176056,-114.350136,91.7,98,0.921,
6470,36.096,-77.20803,91.7,86974,0.921,
6471,35.261528,-75.571526,91.7,169,0.921,
6472,35.40736,-81.12981,91.7,10606,0.921,
6473,36.3485,-76.24883,91.7,18,0.921,
6474,35.899612,-75.67655,91.7,77,0.921,
