,x,y
678,-0.9826273691409186,0.0
679,-1.0044974939907412,0.0
680,-1.0044975095121338,0.0
681,-0.9656528644747163,0.0
682,-0.9839889570197438,0.0
683,-0.9856910271981871,0.0
684,-1.08736032567471,0.0
685,-0.9619109831747024,0.0
686,-0.9339529279022357,0.0
687,-0.9367794221950039,0.0
688,-0.9472652344726749,0.0
689,-0.9599128291177506,0.0
690,-0.9606379406875296,0.0
691,-0.9606379411233054,0.0
692,-0.9606379494030438,0.0
693,-0.9631042288046674,0.0
694,-1.111705672569858,0.0
695,-0.9981892456632967,0.0
696,-0.8648967257478843,0.0
697,-1.054268430570487,0.0
698,-1.167953528482284,0.0
699,-0.4459719910721187,13.12
700,0.0758583947215762,0.0
701,0.009271386663565018,0.0
702,0.325901609537091,0.0
703,0.588248323252433,0.0
704,0.307638897678453,0.0
705,-0.5026665283696063,0.0
706,-0.48928293314584653,0.0
707,-0.45718271361137947,0.0
708,-0.3596108021975164,0.0
709,-0.3475550553357507,0.0
710,0.4430493116164982,0.0
711,0.35096746329343953,0.0
712,1.6026554794524424,0.0
713,1.0219633984198244,0.0
714,0.08475095423935214,0.0
715,-0.77741085659571,0.0
716,-0.6819468603902563,0.0
717,-0.05664032157877539,0.0
718,-0.03862327534313826,0.0
719,-0.038623272708744535,0.0
720,-0.03862327323562329,0.0
721,-0.03862327323562329,0.0
722,-0.05734244274087664,0.0
723,-0.42456828612813535,0.0
724,-1.1241396808881199,0.0
725,-1.1241396919108768,0.0
726,0.19006486130962025,0.0
727,-1.124139678132431,0.0
728,-1.1241396777879697,0.0
729,-1.1241396884662653,0.0
730,-1.1568339479316292,0.0
731,-1.3753464623341423,0.0
732,-1.3843860124121992,0.0
733,-1.3843860149114489,0.0
734,-1.3843860220521624,0.0
735,-1.3843860220521624,0.0
736,-1.3843860220521624,0.0
737,-1.3843860188388413,0.0
738,-1.4434688126944333,0.0
739,-1.5360863011656467,0.0
740,-1.5360862902439072,0.0
741,-1.5360862909885713,0.0
742,-1.5360862875134724,0.0
743,-1.536086298435212,0.0
744,-1.5360862902439072,0.0
745,-1.5360862932225634,0.0
746,-1.50540676560401,0.0
747,-1.2153663382503153,0.0
748,-1.1639243928180252,0.0
749,-1.103767306889982,0.0
750,-1.0801590008425406,0.0
751,-1.0324418339574701,0.0
752,-1.031398402023463,0.0
753,-1.025871957543425,0.0
754,-1.008124088650988,0.0
755,-0.8320742589994687,0.0
756,-0.8320266943981067,0.0
757,-0.8403213047514322,0.0
758,-0.9572183755932085,0.0
759,-1.0044975087730197,0.0
760,-0.9859299134024042,0.0
761,-0.9464470474175918,0.0
762,-0.9464470612377526,0.0
763,-0.9464470587249959,0.0
764,-0.9458211737305883,0.0
765,-0.9337268371988546,0.0
766,-0.9323265102171049,0.0
767,-0.9323265146085701,0.0
768,-0.9369077869172922,0.0
769,-0.9506449922402231,0.0
770,-0.958890883634734,0.0
771,-0.9606379486107244,0.0
772,-0.9606379494030438,0.0
773,-0.9606379406875296,0.0
774,-1.1212253093830067,0.0
775,-1.122962902057864,0.0
776,-1.1150051618904544,0.0
777,-0.7759356728664254,0.0
778,-0.8611948220910749,0.0
779,-0.8611948211015944,0.0
780,-1.1034511792633253,0.0
781,-1.1679535265350787,0.0
782,-1.1679535226406679,0.0
783,-1.0381809159373236,0.0
784,-0.4566170096075164,365.72
785,0.0,0.0
786,0.59612328379821,0.0
787,0.6684781177374474,30.0
788,0.25735505959882143,0.0
789,-0.7208615770659383,500.0
790,-0.6114910316760029,500.0
791,-0.5297618576196057,0.0
792,-0.32916438437224577,0.0
793,-0.3092787334250705,0.0
794,0.11797488748512734,0.0
795,0.20874608975737005,0.0
796,0.13934002350269106,0.0
797,0.8611100714179073,0.0
798,-0.31551591759303127,0.0
799,-0.5377694960528674,0.0
800,-0.7774108459253556,0.0
801,-0.7774108511419732,0.0
802,-0.7774108547283979,0.0
803,-0.3984035235839971,68566.0
804,-0.04265627252470436,0.0
805,-0.030898628072316272,0.0
806,-0.03862327323562329,0.0
807,-0.038623267439957094,0.0
808,-0.038623264805563384,0.0
809,-0.038623267439957094,0.0
810,-0.03862326908645315,0.0
811,-0.03862326849371456,0.0
812,-0.038623270074350784,0.0
813,-0.7261335075724943,0.0
814,-1.1241396884662653,0.0
815,-1.1241396815770424,0.0
816,-1.124139678132431,0.0
817,-1.124139678132431,0.0
818,-1.1241396831427748,0.0
819,-1.1469119882728833,0.0
820,-1.2046025098836304,0.0
821,-1.3762261882145266,0.0
822,-1.3843860113410922,0.0
823,-1.3843860113410922,0.0
824,-1.3843860156255203,0.0
825,-1.3843860100022085,0.0
826,-1.3843860220521624,0.0
827,-1.3843860184818055,0.0
828,-1.3951135548346003,0.0
829,-1.5360862902439072,0.0
830,-1.5360862894247767,0.0
831,-1.5360862820526027,0.0
832,-1.5360862765917331,0.0
833,-1.5360862902439072,0.0
834,-1.5360862711308638,0.0
835,-1.536086285124342,0.0
836,-1.536086279322168,0.0
837,-1.2814228207378033,0.0
838,-1.2153663412524165,0.0
839,-1.207485615690672,0.0
840,-1.2153662973327892,0.0
841,-1.1314094576013363,0.0
842,-1.0211748149639421,0.0
843,-1.0211081511136302,0.0
844,-1.0199898073656266,0.0
845,-0.9648029507886485,0.0
846,-0.8320266943981067,0.0
847,-0.8320266974376033,0.0
848,-0.8320266894589251,0.0
849,-0.9884707556807469,0.0
850,-1.0035901941339342,0.0
851,-0.9467832126959238,0.0
852,-0.9464470612377526,0.0
853,-0.9464470612377526,0.0
854,-0.9464470696136077,0.0
855,-0.9356248179536,0.0
856,-0.9323264981405759,0.0
857,-0.9323265061915952,0.0
858,-0.9323265026692743,0.0
859,-0.9323265142426145,0.0
860,-0.937454860303252,0.0
861,-0.9446074792931193,0.0
862,-0.9606379450452868,0.0
863,-0.9624342413880426,0.0
864,-0.9983989936986758,0.0
865,-1.1229629043753249,0.0
866,-1.1229628979379336,0.0
867,-1.0376241764049798,0.0
868,-0.8612598789398839,0.0
869,-0.8611948389122437,0.0
870,-0.8611948352841483,0.0
871,-0.8700411537902004,0.0
872,-1.1679535304294892,0.0
873,-1.1679535226406679,0.0
874,-1.1679535265350787,0.0
875,-1.1679535187462573,0.0
876,-1.0617759451222364,0.0
877,-0.2953588983627097,0.0
878,-0.48372363391866835,0.0
879,0.1301432319703621,0.0
880,0.27516644181446104,0.0
881,0.7554102745353168,0.0
882,0.40046618526778827,62025.0
883,-0.0225286098789619,0.0
884,-0.694310386888069,0.0
885,-0.15134564411004575,0.0
886,-0.09444099955314496,0.0
